,Hemisphere,Day,Month,Year,Date,Temperature Variation
3918,Global,01,October,1991,01/October/1991,0.29
3919,Global,01,October,1992,01/October/1992,0.06
3920,Global,01,October,1993,01/October/1993,0.23
3921,Global,01,October,1994,01/October/1994,0.42
3922,Global,01,October,1995,01/October/1995,0.47
3923,Global,01,October,1996,01/October/1996,0.2
3924,Global,01,October,1997,01/October/1997,0.61
3925,Global,01,October,1998,01/October/1998,0.42
3926,Global,01,October,1999,01/October/1999,0.34
3927,Global,01,October,2000,01/October/2000,0.28
3928,Global,01,October,2001,01/October/2001,0.51
3929,Global,01,October,2002,01/October/2002,0.54
3930,Global,01,October,2003,01/October/2003,0.73
3931,Global,01,October,2004,01/October/2004,0.61
3932,Global,01,October,2005,01/October/2005,0.75
3933,Global,01,October,2006,01/October/2006,0.7
3934,Global,01,October,2007,01/October/2007,0.58
3935,Global,01,October,2008,01/October/2008,0.67
3936,Global,01,October,2009,01/October/2009,0.65
3937,Global,01,October,2010,01/October/2010,0.71
3938,Global,01,October,2011,01/October/2011,0.66
3939,Global,01,October,2012,01/October/2012,0.79
3940,Global,01,October,2013,01/October/2013,0.69
3941,Global,01,October,2014,01/October/2014,0.81
3942,Global,01,October,2015,01/October/2015,1.09
3943,Global,01,October,2016,01/October/2016,0.89
3944,Global,01,October,2017,01/October/2017,0.9
3945,Global,01,October,2018,01/October/2018,1.02
3946,Global,01,October,2019,01/October/2019,1.02
3947,Global,01,October,2020,01/October/2020,0.89
3948,Northern,01,October,1880,01/October/1880,-0.3
3949,Northern,01,October,1881,01/October/1881,-0.41
3950,Northern,01,October,1882,01/October/1882,-0.51
3951,Northern,01,October,1883,01/October/1883,-0.14
3952,Northern,01,October,1884,01/October/1884,-0.43
3953,Northern,01,October,1885,01/October/1885,-0.36
3954,Northern,01,October,1886,01/October/1886,-0.3
3955,Northern,01,October,1887,01/October/1887,-0.48
3956,Northern,01,October,1888,01/October/1888,-0.03
3957,Northern,01,October,1889,01/October/1889,-0.41
3958,Northern,01,October,1890,01/October/1890,-0.09
3959,Northern,01,October,1891,01/October/1891,-0.28
3960,Northern,01,October,1892,01/October/1892,-0.28
3961,Northern,01,October,1893,01/October/1893,-0.28
3962,Northern,01,October,1894,01/October/1894,-0.27
3963,Northern,01,October,1895,01/October/1895,-0.09
3964,Northern,01,October,1896,01/October/1896,0.05
3965,Northern,01,October,1897,01/October/1897,-0.14
3966,Northern,01,October,1898,01/October/1898,-0.36
3967,Northern,01,October,1899,01/October/1899,0.05
3968,Northern,01,October,1900,01/October/1900,0.25
3969,Northern,01,October,1901,01/October/1901,-0.31
3970,Northern,01,October,1902,01/October/1902,-0.28
3971,Northern,01,October,1903,01/October/1903,-0.47
3972,Northern,01,October,1904,01/October/1904,-0.37
3973,Northern,01,October,1905,01/October/1905,-0.25
3974,Northern,01,October,1906,01/October/1906,-0.16
3975,Northern,01,October,1907,01/October/1907,-0.18
3976,Northern,01,October,1908,01/October/1908,-0.44
3977,Northern,01,October,1909,01/October/1909,-0.32
3978,Northern,01,October,1910,01/October/1910,-0.3
3979,Northern,01,October,1911,01/October/1911,-0.18
3980,Northern,01,October,1912,01/October/1912,-0.83
3981,Northern,01,October,1913,01/October/1913,-0.39
3982,Northern,01,October,1914,01/October/1914,0.0
3983,Northern,01,October,1915,01/October/1915,-0.26
3984,Northern,01,October,1916,01/October/1916,-0.34
3985,Northern,01,October,1917,01/October/1917,-0.62
3986,Northern,01,October,1918,01/October/1918,-0.04
3987,Northern,01,October,1919,01/October/1919,-0.08
3988,Northern,01,October,1920,01/October/1920,-0.39
3989,Northern,01,October,1921,01/October/1921,0.0
3990,Northern,01,October,1922,01/October/1922,-0.32
3991,Northern,01,October,1923,01/October/1923,0.07
3992,Northern,01,October,1924,01/October/1924,-0.23
3993,Northern,01,October,1925,01/October/1925,-0.08
3994,Northern,01,October,1926,01/October/1926,0.07
3995,Northern,01,October,1927,01/October/1927,0.24
3996,Northern,01,October,1928,01/October/1928,-0.08
3997,Northern,01,October,1929,01/October/1929,-0.01
3998,Northern,01,October,1930,01/October/1930,0.02
3999,Northern,01,October,1931,01/October/1931,0.36
4000,Northern,01,October,1932,01/October/1932,0.14
4001,Northern,01,October,1933,01/October/1933,-0.17
4002,Northern,01,October,1934,01/October/1934,0.13
4003,Northern,01,October,1935,01/October/1935,0.12
4004,Northern,01,October,1936,01/October/1936,0.07
4005,Northern,01,October,1937,01/October/1937,0.33
4006,Northern,01,October,1938,01/October/1938,0.32
4007,Northern,01,October,1939,01/October/1939,0.08
4008,Northern,01,October,1940,01/October/1940,0.29
4009,Northern,01,October,1941,01/October/1941,0.5
4010,Northern,01,October,1942,01/October/1942,0.28
4011,Northern,01,October,1943,01/October/1943,0.46
4012,Northern,01,October,1944,01/October/1944,0.44
4013,Northern,01,October,1945,01/October/1945,0.24
4014,Northern,01,October,1946,01/October/1946,0.02
4015,Northern,01,October,1947,01/October/1947,0.41
4016,Northern,01,October,1948,01/October/1948,0.08
4017,Northern,01,October,1949,01/October/1949,0.07
4018,Northern,01,October,1950,01/October/1950,-0.06
4019,Northern,01,October,1951,01/October/1951,0.29
4020,Northern,01,October,1952,01/October/1952,-0.01
4021,Northern,01,October,1953,01/October/1953,0.27
4022,Northern,01,October,1954,01/October/1954,0.13
4023,Northern,01,October,1955,01/October/1955,0.12
4024,Northern,01,October,1956,01/October/1956,-0.28
4025,Northern,01,October,1957,01/October/1957,0.06
4026,Northern,01,October,1958,01/October/1958,0.08
4027,Northern,01,October,1959,01/October/1959,-0.04
4028,Northern,01,October,1960,01/October/1960,0.05
4029,Northern,01,October,1961,01/October/1961,-0.04
4030,Northern,01,October,1962,01/October/1962,0.13
4031,Northern,01,October,1963,01/October/1963,0.42
4032,Northern,01,October,1964,01/October/1964,-0.31
4033,Northern,01,October,1965,01/October/1965,-0.02
4034,Northern,01,October,1966,01/October/1966,-0.1
4035,Northern,01,October,1967,01/October/1967,0.29
4036,Northern,01,October,1968,01/October/1968,0.0
4037,Northern,01,October,1969,01/October/1969,0.03
4038,Northern,01,October,1970,01/October/1970,-0.2
4039,Northern,01,October,1971,01/October/1971,-0.16
4040,Northern,01,October,1972,01/October/1972,-0.04
4041,Northern,01,October,1973,01/October/1973,-0.07
4042,Northern,01,October,1974,01/October/1974,-0.23
4043,Northern,01,October,1975,01/October/1975,-0.18
4044,Northern,01,October,1976,01/October/1976,-0.51
4045,Northern,01,October,1977,01/October/1977,-0.02
4046,Northern,01,October,1978,01/October/1978,0.0
4047,Northern,01,October,1979,01/October/1979,0.23
4048,Northern,01,October,1980,01/October/1980,0.11
4049,Northern,01,October,1981,01/October/1981,0.23
4050,Northern,01,October,1982,01/October/1982,0.0
4051,Northern,01,October,1983,01/October/1983,0.12
4052,Northern,01,October,1984,01/October/1984,0.09
4053,Northern,01,October,1985,01/October/1985,0.03
4054,Northern,01,October,1986,01/October/1986,0.09
4055,Northern,01,October,1987,01/October/1987,0.22
4056,Northern,01,October,1988,01/October/1988,0.23
4057,Northern,01,October,1989,01/October/1989,0.25
4058,Northern,01,October,1990,01/October/1990,0.48
4059,Northern,01,October,1991,01/October/1991,0.29
4060,Northern,01,October,1992,01/October/1992,-0.17
4061,Northern,01,October,1993,01/October/1993,0.12
4062,Northern,01,October,1994,01/October/1994,0.55
4063,Northern,01,October,1995,01/October/1995,0.6
4064,Northern,01,October,1996,01/October/1996,0.05
4065,Northern,01,October,1997,01/October/1997,0.63
4066,Northern,01,October,1998,01/October/1998,0.54
4067,Northern,01,October,1999,01/October/1999,0.4
4068,Northern,01,October,2000,01/October/2000,0.29
4069,Northern,01,October,2001,01/October/2001,0.6
4070,Northern,01,October,2002,01/October/2002,0.54
4071,Northern,01,October,2003,01/October/2003,0.99
4072,Northern,01,October,2004,01/October/2004,0.7
4073,Northern,01,October,2005,01/October/2005,0.95
4074,Northern,01,October,2006,01/October/2006,0.96
4075,Northern,01,October,2007,01/October/2007,0.84
4076,Northern,01,October,2008,01/October/2008,0.86
4077,Northern,01,October,2009,01/October/2009,0.79
4078,Northern,01,October,2010,01/October/2010,0.9
4079,Northern,01,October,2011,01/October/2011,0.91
4080,Northern,01,October,2012,01/October/2012,0.92
4081,Northern,01,October,2013,01/October/2013,0.83
4082,Northern,01,October,2014,01/October/2014,0.94
4083,Northern,01,October,2015,01/October/2015,1.3
4084,Northern,01,October,2016,01/October/2016,1.04
4085,Northern,01,October,2017,01/October/2017,1.05
4086,Northern,01,October,2018,01/October/2018,1.25
4087,Northern,01,October,2019,01/October/2019,1.32
4088,Northern,01,October,2020,01/October/2020,1.23
4089,Southern,01,October,1880,01/October/1880,-0.14
4090,Southern,01,October,1881,01/October/1881,0.0
4091,Southern,01,October,1882,01/October/1882,0.04
4092,Southern,01,October,1883,01/October/1883,-0.06
4093,Southern,01,October,1884,01/October/1884,-0.06
4094,Southern,01,October,1885,01/October/1885,-0.13
4095,Southern,01,October,1886,01/October/1886,-0.24
4096,Southern,01,October,1887,01/October/1887,-0.22
4097,Southern,01,October,1888,01/October/1888,0.06
4098,Southern,01,October,1889,01/October/1889,-0.1
4099,Southern,01,October,1890,01/October/1890,-0.39
4100,Southern,01,October,1891,01/October/1891,-0.16
4101,Southern,01,October,1892,01/October/1892,0.0
4102,Southern,01,October,1893,01/October/1893,-0.08
4103,Southern,01,October,1894,01/October/1894,-0.17
4104,Southern,01,October,1895,01/October/1895,-0.12
4105,Southern,01,October,1896,01/October/1896,0.09
4106,Southern,01,October,1897,01/October/1897,-0.09
4107,Southern,01,October,1898,01/October/1898,-0.32
4108,Southern,01,October,1899,01/October/1899,-0.12
4109,Southern,01,October,1900,01/October/1900,-0.01
4110,Southern,01,October,1901,01/October/1901,-0.26
4111,Southern,01,October,1902,01/October/1902,-0.27
4112,Southern,01,October,1903,01/October/1903,-0.47
4113,Southern,01,October,1904,01/October/1904,-0.38
4114,Southern,01,October,1905,01/October/1905,-0.21
4115,Southern,01,October,1906,01/October/1906,-0.23
4116,Southern,01,October,1907,01/October/1907,-0.25
4117,Southern,01,October,1908,01/October/1908,-0.43
4118,Southern,01,October,1909,01/October/1909,-0.46
4119,Southern,01,October,1910,01/October/1910,-0.5
4120,Southern,01,October,1911,01/October/1911,-0.32
4121,Southern,01,October,1912,01/October/1912,-0.29
4122,Southern,01,October,1913,01/October/1913,-0.24
4123,Southern,01,October,1914,01/October/1914,-0.04
4124,Southern,01,October,1915,01/October/1915,-0.2
4125,Southern,01,October,1916,01/October/1916,-0.31
4126,Southern,01,October,1917,01/October/1917,-0.26
4127,Southern,01,October,1918,01/October/1918,-0.06
4128,Southern,01,October,1919,01/October/1919,-0.3
4129,Southern,01,October,1920,01/October/1920,-0.12
4130,Southern,01,October,1921,01/October/1921,-0.04
4131,Southern,01,October,1922,01/October/1922,-0.33
4132,Southern,01,October,1923,01/October/1923,-0.31
4133,Southern,01,October,1924,01/October/1924,-0.46
4134,Southern,01,October,1925,01/October/1925,-0.23
4135,Southern,01,October,1926,01/October/1926,-0.26
4136,Southern,01,October,1927,01/October/1927,-0.24
4137,Southern,01,October,1928,01/October/1928,-0.29
4138,Southern,01,October,1929,01/October/1929,-0.26
4139,Southern,01,October,1930,01/October/1930,-0.23
4140,Southern,01,October,1931,01/October/1931,-0.25
4141,Southern,01,October,1932,01/October/1932,-0.31
4142,Southern,01,October,1933,01/October/1933,-0.33
4143,Southern,01,October,1934,01/October/1934,-0.26
4144,Southern,01,October,1935,01/October/1935,-0.21
4145,Southern,01,October,1936,01/October/1936,-0.12
4146,Southern,01,October,1937,01/October/1937,-0.15
4147,Southern,01,October,1938,01/October/1938,-0.05
4148,Southern,01,October,1939,01/October/1939,-0.15
4149,Southern,01,October,1940,01/October/1940,-0.03
4150,Southern,01,October,1941,01/October/1941,0.22
4151,Southern,01,October,1942,01/October/1942,-0.26
4152,Southern,01,October,1943,01/October/1943,-0.01
4153,Southern,01,October,1944,01/October/1944,0.08
4154,Southern,01,October,1945,01/October/1945,0.13
4155,Southern,01,October,1946,01/October/1946,-0.17
4156,Southern,01,October,1947,01/October/1947,-0.27
4157,Southern,01,October,1948,01/October/1948,-0.18
4158,Southern,01,October,1949,01/October/1949,-0.2
4159,Southern,01,October,1950,01/October/1950,-0.35
4160,Southern,01,October,1951,01/October/1951,-0.11
4161,Southern,01,October,1952,01/October/1952,0.01
4162,Southern,01,October,1953,01/October/1953,-0.1
4163,Southern,01,October,1954,01/October/1954,-0.18
4164,Southern,01,October,1955,01/October/1955,-0.24
4165,Southern,01,October,1956,01/October/1956,-0.19
4166,Southern,01,October,1957,01/October/1957,-0.03
4167,Southern,01,October,1958,01/October/1958,0.01
4168,Southern,01,October,1959,01/October/1959,-0.1
4169,Southern,01,October,1960,01/October/1960,0.06
4170,Southern,01,October,1961,01/October/1961,0.04
4171,Southern,01,October,1962,01/October/1962,-0.1
4172,Southern,01,October,1963,01/October/1963,-0.12
4173,Southern,01,October,1964,01/October/1964,-0.32
4174,Southern,01,October,1965,01/October/1965,-0.08
4175,Southern,01,October,1966,01/October/1966,-0.23
4176,Southern,01,October,1967,01/October/1967,-0.12
4177,Southern,01,October,1968,01/October/1968,0.18
4178,Southern,01,October,1969,01/October/1969,0.17
4179,Southern,01,October,1970,01/October/1970,0.25
4180,Southern,01,October,1971,01/October/1971,0.06
4181,Southern,01,October,1972,01/October/1972,0.21
4182,Southern,01,October,1973,01/October/1973,0.27
4183,Southern,01,October,1974,01/October/1974,0.11
4184,Southern,01,October,1975,01/October/1975,-0.06
4185,Southern,01,October,1976,01/October/1976,0.03
4186,Southern,01,October,1977,01/October/1977,0.09
4187,Southern,01,October,1978,01/October/1978,0.06
4188,Southern,01,October,1979,01/October/1979,0.29
4189,Southern,01,October,1980,01/October/1980,0.15
4190,Southern,01,October,1981,01/October/1981,0.02
4191,Southern,01,October,1982,01/October/1982,0.27
4192,Southern,01,October,1983,01/October/1983,0.22
4193,Southern,01,October,1984,01/October/1984,0.19
4194,Southern,01,October,1985,01/October/1985,0.21
4195,Southern,01,October,1986,01/October/1986,0.22
4196,Southern,01,October,1987,01/October/1987,0.44
4197,Southern,01,October,1988,01/October/1988,0.51
4198,Southern,01,October,1989,01/October/1989,0.33
4199,Southern,01,October,1990,01/October/1990,0.41
4200,Southern,01,October,1991,01/October/1991,0.29
4201,Southern,01,October,1992,01/October/1992,0.29
4202,Southern,01,October,1993,01/October/1993,0.34
4203,Southern,01,October,1994,01/October/1994,0.3
4204,Southern,01,October,1995,01/October/1995,0.35
4205,Southern,01,October,1996,01/October/1996,0.34
4206,Southern,01,October,1997,01/October/1997,0.6
4207,Southern,01,October,1998,01/October/1998,0.3
4208,Southern,01,October,1999,01/October/1999,0.28
4209,Southern,01,October,2000,01/October/2000,0.27
4210,Southern,01,October,2001,01/October/2001,0.41
4211,Southern,01,October,2002,01/October/2002,0.56
4212,Southern,01,October,2003,01/October/2003,0.49
4213,Southern,01,October,2004,01/October/2004,0.52
4214,Southern,01,October,2005,01/October/2005,0.55
4215,Southern,01,October,2006,01/October/2006,0.44
4216,Southern,01,October,2007,01/October/2007,0.33
4217,Southern,01,October,2008,01/October/2008,0.48
4218,Southern,01,October,2009,01/October/2009,0.52
4219,Southern,01,October,2010,01/October/2010,0.52
4220,Southern,01,October,2011,01/October/2011,0.41
4221,Southern,01,October,2012,01/October/2012,0.67
4222,Southern,01,October,2013,01/October/2013,0.55
4223,Southern,01,October,2014,01/October/2014,0.68
4224,Southern,01,October,2015,01/October/2015,0.9
4225,Southern,01,October,2016,01/October/2016,0.74
4226,Southern,01,October,2017,01/October/2017,0.75
4227,Southern,01,October,2018,01/October/2018,0.79
4228,Southern,01,October,2019,01/October/2019,0.72
4229,Southern,01,October,2020,01/October/2020,0.56
4230,Global,01,November,1880,01/November/1880,-0.2
4231,Global,01,November,1881,01/November/1881,-0.17
4232,Global,01,November,1882,01/November/1882,-0.15
4233,Global,01,November,1883,01/November/1883,-0.22
4234,Global,01,November,1884,01/November/1884,-0.32
4235,Global,01,November,1885,01/November/1885,-0.23
4236,Global,01,November,1886,01/November/1886,-0.26
4237,Global,01,November,1887,01/November/1887,-0.25
4238,Global,01,November,1888,01/November/1888,0.03
4239,Global,01,November,1889,01/November/1889,-0.33
4240,Global,01,November,1890,01/November/1890,-0.42
4241,Global,01,November,1891,01/November/1891,-0.31
4242,Global,01,November,1892,01/November/1892,-0.41
4243,Global,01,November,1893,01/November/1893,-0.18
4244,Global,01,November,1894,01/November/1894,-0.25
4245,Global,01,November,1895,01/November/1895,-0.16
4246,Global,01,November,1896,01/November/1896,-0.04
4247,Global,01,November,1897,01/November/1897,-0.17
4248,Global,01,November,1898,01/November/1898,-0.37
4249,Global,01,November,1899,01/November/1899,0.14
4250,Global,01,November,1900,01/November/1900,-0.05
4251,Global,01,November,1901,01/November/1901,-0.17
4252,Global,01,November,1902,01/November/1902,-0.34
4253,Global,01,November,1903,01/November/1903,-0.41
4254,Global,01,November,1904,01/November/1904,-0.16
4255,Global,01,November,1905,01/November/1905,-0.06
4256,Global,01,November,1906,01/November/1906,-0.36
4257,Global,01,November,1907,01/November/1907,-0.45
4258,Global,01,November,1908,01/November/1908,-0.51
4259,Global,01,November,1909,01/November/1909,-0.31
4260,Global,01,November,1910,01/November/1910,-0.54
4261,Global,01,November,1911,01/November/1911,-0.2
4262,Global,01,November,1912,01/November/1912,-0.38
4263,Global,01,November,1913,01/November/1913,-0.19
4264,Global,01,November,1914,01/November/1914,-0.14
4265,Global,01,November,1915,01/November/1915,-0.12
4266,Global,01,November,1916,01/November/1916,-0.45
4267,Global,01,November,1917,01/November/1917,-0.32
4268,Global,01,November,1918,01/November/1918,-0.11
4269,Global,01,November,1919,01/November/1919,-0.4
4270,Global,01,November,1920,01/November/1920,-0.26
4271,Global,01,November,1921,01/November/1921,-0.13
4272,Global,01,November,1922,01/November/1922,-0.14
4273,Global,01,November,1923,01/November/1923,-0.02
4274,Global,01,November,1924,01/November/1924,-0.2
4275,Global,01,November,1925,01/November/1925,0.05
4276,Global,01,November,1926,01/November/1926,-0.06
4277,Global,01,November,1927,01/November/1927,-0.05
4278,Global,01,November,1928,01/November/1928,-0.09
4279,Global,01,November,1929,01/November/1929,-0.1
4280,Global,01,November,1930,01/November/1930,0.18
4281,Global,01,November,1931,01/November/1931,-0.05
4282,Global,01,November,1932,01/November/1932,-0.27
4283,Global,01,November,1933,01/November/1933,-0.31
4284,Global,01,November,1934,01/November/1934,0.04
4285,Global,01,November,1935,01/November/1935,-0.26
4286,Global,01,November,1936,01/November/1936,0.01
4287,Global,01,November,1937,01/November/1937,0.08
4288,Global,01,November,1938,01/November/1938,0.08
4289,Global,01,November,1939,01/November/1939,0.07
4290,Global,01,November,1940,01/November/1940,0.17
4291,Global,01,November,1941,01/November/1941,0.22
4292,Global,01,November,1942,01/November/1942,0.1
4293,Global,01,November,1943,01/November/1943,0.2
4294,Global,01,November,1944,01/November/1944,0.11
4295,Global,01,November,1945,01/November/1945,0.07
4296,Global,01,November,1946,01/November/1946,-0.05
4297,Global,01,November,1947,01/November/1947,0.03
4298,Global,01,November,1948,01/November/1948,-0.12
4299,Global,01,November,1949,01/November/1949,-0.1
4300,Global,01,November,1950,01/November/1950,-0.34
4301,Global,01,November,1951,01/November/1951,-0.01
4302,Global,01,November,1952,01/November/1952,-0.13
4303,Global,01,November,1953,01/November/1953,-0.03
4304,Global,01,November,1954,01/November/1954,0.08
4305,Global,01,November,1955,01/November/1955,-0.25
4306,Global,01,November,1956,01/November/1956,-0.15
4307,Global,01,November,1957,01/November/1957,0.08
4308,Global,01,November,1958,01/November/1958,0.02
4309,Global,01,November,1959,01/November/1959,-0.08
4310,Global,01,November,1960,01/November/1960,-0.11
4311,Global,01,November,1961,01/November/1961,0.03
4312,Global,01,November,1962,01/November/1962,0.06
4313,Global,01,November,1963,01/November/1963,0.15
4314,Global,01,November,1964,01/November/1964,-0.21
4315,Global,01,November,1965,01/November/1965,-0.06
4316,Global,01,November,1966,01/November/1966,-0.01
4317,Global,01,November,1967,01/November/1967,-0.05
4318,Global,01,November,1968,01/November/1968,-0.05
4319,Global,01,November,1969,01/November/1969,0.12
4320,Global,01,November,1970,01/November/1970,0.02
4321,Global,01,November,1971,01/November/1971,-0.07
4322,Global,01,November,1972,01/November/1972,0.02
4323,Global,01,November,1973,01/November/1973,0.05
4324,Global,01,November,1974,01/November/1974,-0.07
4325,Global,01,November,1975,01/November/1975,-0.17
4326,Global,01,November,1976,01/November/1976,-0.06
4327,Global,01,November,1977,01/November/1977,0.16
4328,Global,01,November,1978,01/November/1978,0.14
4329,Global,01,November,1979,01/November/1979,0.28
4330,Global,01,November,1980,01/November/1980,0.3
4331,Global,01,November,1981,01/November/1981,0.23
4332,Global,01,November,1982,01/November/1982,0.18
4333,Global,01,November,1983,01/November/1983,0.3
4334,Global,01,November,1984,01/November/1984,0.07
4335,Global,01,November,1985,01/November/1985,0.05
4336,Global,01,November,1986,01/November/1986,0.1
4337,Global,01,November,1987,01/November/1987,0.29
4338,Global,01,November,1988,01/November/1988,0.12
4339,Global,01,November,1989,01/November/1989,0.19
4340,Global,01,November,1990,01/November/1990,0.47
4341,Global,01,November,1991,01/November/1991,0.3
4342,Global,01,November,1992,01/November/1992,0.03
4343,Global,01,November,1993,01/November/1993,0.04
4344,Global,01,November,1994,01/November/1994,0.44
4345,Global,01,November,1995,01/November/1995,0.44
4346,Global,01,November,1996,01/November/1996,0.39
4347,Global,01,November,1997,01/November/1997,0.64
4348,Global,01,November,1998,01/November/1998,0.43
4349,Global,01,November,1999,01/November/1999,0.38
4350,Global,01,November,2000,01/November/2000,0.3
4351,Global,01,November,2001,01/November/2001,0.73
4352,Global,01,November,2002,01/November/2002,0.59
4353,Global,01,November,2003,01/November/2003,0.53
4354,Global,01,November,2004,01/November/2004,0.73
4355,Global,01,November,2005,01/November/2005,0.74
4356,Global,01,November,2006,01/November/2006,0.74
4357,Global,01,November,2007,01/November/2007,0.59
4358,Global,01,November,2008,01/November/2008,0.69
4359,Global,01,November,2009,01/November/2009,0.81
4360,Global,01,November,2010,01/November/2010,0.82
4361,Global,01,November,2011,01/November/2011,0.59
4362,Global,01,November,2012,01/November/2012,0.78
4363,Global,01,November,2013,01/November/2013,0.84
4364,Global,01,November,2014,01/November/2014,0.67
4365,Global,01,November,2015,01/November/2015,1.06
4366,Global,01,November,2016,01/November/2016,0.91
4367,Global,01,November,2017,01/November/2017,0.88
4368,Global,01,November,2018,01/November/2018,0.83
4369,Global,01,November,2019,01/November/2019,1.01
4370,Global,01,November,2020,01/November/2020,1.11
4371,Northern,01,November,1880,01/November/1880,-0.41
4372,Northern,01,November,1881,01/November/1881,-0.35
4373,Northern,01,November,1882,01/November/1882,-0.31
4374,Northern,01,November,1883,01/November/1883,-0.41
4375,Northern,01,November,1884,01/November/1884,-0.56
4376,Northern,01,November,1885,01/November/1885,-0.37
4377,Northern,01,November,1886,01/November/1886,-0.38
4378,Northern,01,November,1887,01/November/1887,-0.26
4379,Northern,01,November,1888,01/November/1888,0.0
4380,Northern,01,November,1889,01/November/1889,-0.61
4381,Northern,01,November,1890,01/November/1890,-0.62
4382,Northern,01,November,1891,01/November/1891,-0.52
4383,Northern,01,November,1892,01/November/1892,-0.82
4384,Northern,01,November,1893,01/November/1893,-0.33
4385,Northern,01,November,1894,01/November/1894,-0.47
4386,Northern,01,November,1895,01/November/1895,-0.12
4387,Northern,01,November,1896,01/November/1896,-0.2
4388,Northern,01,November,1897,01/November/1897,-0.26
4389,Northern,01,November,1898,01/November/1898,-0.5
4390,Northern,01,November,1899,01/November/1899,0.38
4391,Northern,01,November,1900,01/November/1900,-0.1
4392,Northern,01,November,1901,01/November/1901,-0.21
4393,Northern,01,November,1902,01/November/1902,-0.43
4394,Northern,01,November,1903,01/November/1903,-0.41
4395,Northern,01,November,1904,01/November/1904,-0.07
4396,Northern,01,November,1905,01/November/1905,0.1
4397,Northern,01,November,1906,01/November/1906,-0.39
4398,Northern,01,November,1907,01/November/1907,-0.54
4399,Northern,01,November,1908,01/November/1908,-0.62
4400,Northern,01,November,1909,01/November/1909,-0.11
4401,Northern,01,November,1910,01/November/1910,-0.57
4402,Northern,01,November,1911,01/November/1911,-0.19
4403,Northern,01,November,1912,01/November/1912,-0.5
4404,Northern,01,November,1913,01/November/1913,-0.13
4405,Northern,01,November,1914,01/November/1914,-0.21
4406,Northern,01,November,1915,01/November/1915,-0.02
4407,Northern,01,November,1916,01/November/1916,-0.46
4408,Northern,01,November,1917,01/November/1917,-0.31
4409,Northern,01,November,1918,01/November/1918,-0.21
4410,Northern,01,November,1919,01/November/1919,-0.47
4411,Northern,01,November,1920,01/November/1920,-0.45
4412,Northern,01,November,1921,01/November/1921,-0.09
4413,Northern,01,November,1922,01/November/1922,-0.13
4414,Northern,01,November,1923,01/November/1923,0.16
4415,Northern,01,November,1924,01/November/1924,0.11
4416,Northern,01,November,1925,01/November/1925,0.22
4417,Northern,01,November,1926,01/November/1926,0.17
4418,Northern,01,November,1927,01/November/1927,0.09
4419,Northern,01,November,1928,01/November/1928,0.06
4420,Northern,01,November,1929,01/November/1929,-0.02
4421,Northern,01,November,1930,01/November/1930,0.45
4422,Northern,01,November,1931,01/November/1931,0.26
4423,Northern,01,November,1932,01/November/1932,-0.32
4424,Northern,01,November,1933,01/November/1933,-0.24
4425,Northern,01,November,1934,01/November/1934,0.27
4426,Northern,01,November,1935,01/November/1935,-0.32
4427,Northern,01,November,1936,01/November/1936,0.15
4428,Northern,01,November,1937,01/November/1937,0.25
4429,Northern,01,November,1938,01/November/1938,0.31
4430,Northern,01,November,1939,01/November/1939,0.24
4431,Northern,01,November,1940,01/November/1940,0.3
4432,Northern,01,November,1941,01/November/1941,0.18
4433,Northern,01,November,1942,01/November/1942,0.26
4434,Northern,01,November,1943,01/November/1943,0.36
4435,Northern,01,November,1944,01/November/1944,0.19
4436,Northern,01,November,1945,01/November/1945,0.09
4437,Northern,01,November,1946,01/November/1946,0.07
4438,Northern,01,November,1947,01/November/1947,0.19
4439,Northern,01,November,1948,01/November/1948,0.04
4440,Northern,01,November,1949,01/November/1949,0.05
4441,Northern,01,November,1950,01/November/1950,-0.33
4442,Northern,01,November,1951,01/November/1951,0.08
4443,Northern,01,November,1952,01/November/1952,-0.21
4444,Northern,01,November,1953,01/November/1953,0.08
4445,Northern,01,November,1954,01/November/1954,0.34
4446,Northern,01,November,1955,01/November/1955,-0.34
4447,Northern,01,November,1956,01/November/1956,-0.26
4448,Northern,01,November,1957,01/November/1957,0.12
4449,Northern,01,November,1958,01/November/1958,0.03
4450,Northern,01,November,1959,01/November/1959,0.02
4451,Northern,01,November,1960,01/November/1960,-0.08
4452,Northern,01,November,1961,01/November/1961,0.08
4453,Northern,01,November,1962,01/November/1962,0.12
4454,Northern,01,November,1963,01/November/1963,0.43
4455,Northern,01,November,1964,01/November/1964,-0.22
4456,Northern,01,November,1965,01/November/1965,0.05
4457,Northern,01,November,1966,01/November/1966,0.02
4458,Northern,01,November,1967,01/November/1967,0.04
4459,Northern,01,November,1968,01/November/1968,-0.22
4460,Northern,01,November,1969,01/November/1969,0.15
4461,Northern,01,November,1970,01/November/1970,0.01
4462,Northern,01,November,1971,01/November/1971,-0.02
4463,Northern,01,November,1972,01/November/1972,-0.2
4464,Northern,01,November,1973,01/November/1973,-0.09
4465,Northern,01,November,1974,01/November/1974,-0.2
4466,Northern,01,November,1975,01/November/1975,-0.3
4467,Northern,01,November,1976,01/November/1976,-0.31
4468,Northern,01,November,1977,01/November/1977,0.28
4469,Northern,01,November,1978,01/November/1978,0.16
4470,Northern,01,November,1979,01/November/1979,0.24
4471,Northern,01,November,1980,01/November/1980,0.2
4472,Northern,01,November,1981,01/November/1981,0.35
